...1,...2,Method1_Edgescore,Method2_Edgescore,Method3_Edgescore,Method4_Edgescore
Gene 38,Gene 33,0.5218572511170403,0.01339271229056735,0.029589132666894627,0.02172344749556341
Gene 39,Gene 33,0.5867422753666073,0.01743726534792094,0.03741917699470454,0.1372793119679956
Gene 40,Gene 33,0.5883899104869337,0.005400572581047456,0.033750017205238014,0.04339226057394233
Gene 41,Gene 33,0.18525761706397256,0.010118777761741284,0.00919184938609447,0.023751206043253634
Gene 42,Gene 33,0.1002416627946907,0.008087721204317444,0.0019179649349699778,0.07612525938471532
Gene 43,Gene 33,0.6547385671318713,0.020055185678811233,0.03367179605447196,0.014975205323022572
Gene 44,Gene 33,0.44770333672589685,0.008853623751902476,0.050913507639444563,0.05997321396616695
Gene 45,Gene 33,0.4663835025116933,0.009693669477101107,0.025994967956559752,0.14654697004720818
Gene 46,Gene 33,0.0725307206919728,0.003504733489298152,0.01553439664230477,0.09133610325732411
Gene 47,Gene 33,0.19043538843730182,0.0015437925923374332,0.02318948632611801,0.20635858731735673
Gene 48,Gene 33,0.5815576648421648,0.016633708001914927,0.04302594032309974,0.04477745925917645
Gene 49,Gene 33,0.1154107323609599,0.014156676347878028,0.003395691467092438,0.03428866702485696
Gene 50,Gene 33,0.06939747797509134,0.005525358433422969,0.007639032474482285,0.12624229917914417
Gene 51,Gene 33,0.16507436986637194,1.8717147075886925e-4,0.015047758168101034,0.06439703544930502
Gene 52,Gene 33,0.5933721070794924,0.01649530004538546,0.030297631005074963,0.11531463987262051
Gene 53,Gene 33,0.004882775246049177,0.015738791775381945,0.010606361624989074,0.06066076658449737
Gene 54,Gene 33,0.09416561348760295,0.015058030363070324,0.006296105947639852,0.0044740084631455755
Gene 55,Gene 33,0.017949824517558086,0.013447108715024384,0.00859310193905305,0.06242866224840172
Gene 56,Gene 33,0.11296125031823835,0.01226853920716691,0.0035074315243531326,0.026636537451587117
Gene 57,Gene 33,0.6339642036838687,0.015289660039185877,0.03556363614217996,0.027025921935207135
Gene 58,Gene 33,0.33813629047100957,0.0042319029408438204,0.01787352597848838,0.03609947538016125
Gene 59,Gene 33,0.32530664395081305,0.004086101638898427,0.029557698299438037,0.09621428667551996
Gene 60,Gene 33,0.19815184795446644,0.003742176129742071,0.008940232770518428,0.05213426692053599
Gene 61,Gene 33,0.0966846824589409,0.012024329037328627,0.03671306586226565,0.1833003685096949
Gene 62,Gene 33,0.6393148804777175,0.01218324781875157,0.04477568854893798,0.15568913369812076
Gene 63,Gene 33,0.6228879227998939,0.01231951381518237,0.03879551892869465,0.16296156517849286
Gene 64,Gene 33,0.05904431313384424,0.006809082721696148,0.012905038387521344,0.07151420157584897
Gene 65,Gene 33,0.13122392891476312,0.0028426973181855074,0.020542039998417506,0.10994430769650901
Gene 66,Gene 33,0.20221185727331054,0.023855475201136782,0.0016289510590749559,0.04835161148716
Gene 67,Gene 33,0.5221514255376826,0.010415341046553832,0.03758148664946992,0.01803375324560297
Gene 68,Gene 33,0.3276070350469567,4.699349778889484e-4,0.028139416192947214,0.05550013903304558
Gene 69,Gene 33,0.7663918932198408,0.019545473958080338,0.05195928149154061,0.20002483834058282
Gene 70,Gene 33,0.12669983875602173,0.006149814957126013,0.007211773633687668,0.09160601006896152
Gene 71,Gene 33,0.08446969902932258,0.008945884774197234,0.006969720686650114,0.12696822158395962
Gene 72,Gene 33,0.5399696338524034,0.021954400014190634,0.028297915947181784,0.0434247771912894
Gene 73,Gene 33,0.018168456416894043,0.014921777406306052,0.01587602570838158,0.12197796783012366
Gene 74,Gene 33,0.06702879598026214,0.00839464090929412,0.01726217835812491,0.07237919061793771
Gene 75,Gene 33,0.4637764647139908,0.01776477215737479,0.022869723434807643,0.044342534995576215
Gene 76,Gene 33,0.21364059861187368,9.690378735972117e-4,0.014444186454959552,0.0017432820064920596
Gene 77,Gene 33,0.305366941541953,5.461342061913193e-4,0.02763037066111866,0.033004560422703416
Gene 78,Gene 33,0.1630515642048308,0.014169324410817863,0.02494558109317531,0.11364624645116114
Gene 79,Gene 33,0.16642484954500048,0.0038642526833716226,0.015742199917009737,0.05466909171259182
Gene 80,Gene 33,0.29656008098885817,0.011637388006376013,0.012939949960464851,0.06704508878807115
Gene 81,Gene 33,0.148842408238201,0.02047225613960725,0.00496734322258216,0.026281405175326532
Gene 82,Gene 33,0.48193956871065013,0.014963079541735893,0.023684153366108775,0.051264175323470294
Gene 83,Gene 33,0.7420925371555017,0.01420905906421851,0.044554245730446224,0.01757266307592183
Gene 84,Gene 33,0.3951472154727877,0.0024734652851073624,0.02742688614385381,0.07632352157524874
Gene 85,Gene 33,0.521104161318555,0.01591017189649129,0.027221528735149294,0.004215738250869468
Gene 86,Gene 33,0.05191663225884991,0.006739527717243072,0.014367884441073559,0.05586972762172662
Gene 87,Gene 33,0.27119225140993974,0.01920045455393564,0.006188285111911097,0.012934004651342097
Gene 88,Gene 33,0.20146337444109325,0.015839844812231038,0.004446304859669318,0.11889584281804938
Gene 89,Gene 33,0.03391468007147989,0.01656898247108914,0.019072383467474502,0.052474393268469116
Gene 90,Gene 33,0.13443659594343807,0.0011544576656380486,0.01810563941351117,0.0018817007830029277
Gene 91,Gene 33,0.05830090451801588,0.0185753398751765,0.019066418071349782,0.0050668251420815415
Gene 92,Gene 33,0.5261761868188463,0.006623943212244069,0.03503130537524749,0.01588664913853126
Gene 93,Gene 33,9.336802162328165e-4,0.009666975264437001,0.017068672638409017,0.08608192859044042
Gene 94,Gene 33,0.32966240521993007,0.007711084599836493,0.013915418369713186,0.05195679569572319
Gene 95,Gene 33,0.14585576001818892,0.005638743346108255,0.004105149818317224,9.744099080094925e-4
Gene 96,Gene 33,0.1545850969403187,0.004014407429814805,0.003328890810604202,0.034747028644254885
Gene 97,Gene 33,0.3113714667881753,0.023902258137852527,0.011725357008701651,0.0029806950535796756
Gene 98,Gene 33,0.10254051266167612,0.014183487257049113,0.0016007310229641438,0.06437383711335361
Gene 99,Gene 33,0.3990761132363281,0.009564671656334196,0.019307440466483798,0.0577043206371619
Gene 100,Gene 33,0.5374918612825814,0.004293001774516766,0.04965798288699805,0.12445759948451339
Gene 35,Gene 34,0.8601790145295898,0.01554854403026445,0.048809014297158296,0.03142030602168273
Gene 36,Gene 34,0.057479305440753296,0.0050954900501644015,0.005421357822122358,0.01724139247709132
Gene 37,Gene 34,0.6207381940836865,0.01157204622631764,0.032880788402510436,0.00886934157816359
Gene 38,Gene 34,0.08668230849816293,0.018666454643052367,0.00608354907263055,0.04500150649252448
Gene 39,Gene 34,0.18048713728742702,0.018087865327045476,1.9050587138544405e-4,0.022672587259824344
Gene 40,Gene 34,0.23375362735807687,0.012124975053037366,0.031785556534478544,0.011372521880513815
Gene 41,Gene 34,0.06861405987894076,0.00833687053968469,0.004536709911902555,0.03742356704719234
Gene 42,Gene 34,0.5135492443982005,0.012854651126302453,0.025512294326596185,0.01799974349673511
Gene 43,Gene 34,0.15744022673638147,0.022771526745413793,0.006994500110142101,0.04891416332108246
Gene 44,Gene 34,0.1046613685802832,0.007610176624893368,0.010039516956838003,0.052529697379863106
Gene 45,Gene 34,0.23148707115457548,0.020046909772937466,9.902568572855769e-5,0.04577331424023165
Gene 46,Gene 34,0.43032971585046587,0.007749522098549946,0.015070134913183281,0.07910108438461291
Gene 47,Gene 34,0.2045786293581096,0.0012332101767375098,0.014934400029359939,0.028318601772256924
Gene 48,Gene 34,0.056972127516222916,0.01730877335771314,0.008275494096565517,0.028720830640573528
Gene 49,Gene 34,0.5234030328635411,0.013054440746933035,0.0269189176138884,0.023309984890649546
Gene 50,Gene 34,0.1835532791850278,0.006502260685699208,0.012645889364991596,0.0217788924714949
Gene 51,Gene 34,0.19321582336878915,0.0019992274387224977,0.014452575456411165,0.054035544432827334
Gene 52,Gene 34,0.07421827944011383,0.019908591354217894,0.01304567205998208,0.08041545981849915
Gene 53,Gene 34,0.39648870929054525,0.004463855069273674,0.023048083861129595,0.023502274976089373
Gene 54,Gene 34,0.40939290028352987,0.009937194329116477,0.019464690902049924,0.04466559653020681
Gene 55,Gene 34,0.3245698685813478,0.005175684824580563,0.022526199378861394,0.011067760312434777
Gene 56,Gene 34,0.5974678913421118,0.01414151208497137,0.03379812665708258,0.09749917813049377
Gene 57,Gene 34,0.03097029534869133,0.018430504575794128,0.01670961894759895,0.01125902291157311
Gene 58,Gene 34,0.0020777052869773633,0.00868167647582099,0.013267685031767708,0.08142254483857825
Gene 59,Gene 34,0.012954653839599914,0.005310509236852657,0.008838402782224478,0.0326825639548749
Gene 60,Gene 34,0.27514873373482884,0.010045218446041863,0.007736098836828761,0.029297579756187884
Gene 61,Gene 34,0.7185899868045004,0.015577675164366207,0.048504633264094155,0.1450603875447462
Gene 62,Gene 34,0.09499955482439082,0.01381501875548282,0.018478333117110897,0.010428144431418252
Gene 63,Gene 34,0.058376638756643874,0.01614380965170116,0.012028712037195636,0.007918833257317074
Gene 64,Gene 34,0.5752847761838732,0.009605196360618122,0.03268950499271617,0.06560224356268451
Gene 65,Gene 34,0.14314748750179804,0.0030378480114635837,0.009234876229327154,0.13086847520168504
Gene 66,Gene 34,0.6481987586053537,0.018585092547775857,0.033151098983143154,0.014413249625856883
Gene 67,Gene 34,0.15741119459533745,0.011378295947133021,0.01814497716594008,0.02776109376714635
Gene 68,Gene 34,0.12927539912977276,0.0024973545208842865,0.010726021771002969,8.276985461777727e-4
Gene 69,Gene 34,0.24448350477257583,0.02538163408900096,3.719994159995198e-4,0.0603294853628866
Gene 70,Gene 34,0.0723434082519551,0.007002001104433337,0.0018852105023295872,0.04957179931738335
Gene 71,Gene 34,0.30531462465352216,0.008982237853188853,0.021280947236900397,0.01963810837484079
Gene 72,Gene 34,0.33429968785874153,0.02349689620245572,0.0077988248772877175,0.022528569018578647
Gene 73,Gene 34,0.751864627754513,0.01727106370014431,0.04180010361796216,0.06899129900240616
Gene 74,Gene 34,0.5650679267550683,0.012077154577486371,0.03330086306648118,0.046868325913287476
Gene 75,Gene 34,0.42664970178992256,0.02057532965962796,0.014186158304636001,0.0033593111825424462
Gene 76,Gene 34,0.1094600794119597,0.0012258486776417046,0.013730997322019902,0.05891701781146843
Gene 77,Gene 34,0.24856972258158141,9.846595514214217e-4,0.022021108227652873,0.005284995494513932
Gene 78,Gene 34,0.9144486504307499,0.014389439135719714,0.056916033727226006,0.13853818246436217
Gene 79,Gene 34,0.15915147222375053,0.0012981990950168677,0.008008439356397428,0.009232894661010078
Gene 80,Gene 34,0.009609188022153253,0.01059097166867173,0.002908519658527967,0.05738676760285645
Gene 81,Gene 34,0.8501227311323676,0.021877088515056167,0.04779804932433354,0.03293647439567375
Gene 82,Gene 34,0.34043510124065873,0.020093971479929557,0.006649347356119859,0.010193963105671567
Gene 83,Gene 34,0.05335608695576963,0.01887785928739341,0.017082297620712436,0.042925453107358784
Gene 84,Gene 34,0.013545950044457591,0.009217477408500202,0.012215300234139949,0.026096601325653373
Gene 85,Gene 34,0.3654959360712567,0.021388970264018495,0.008231304901160606,0.018724646396624512
Gene 86,Gene 34,0.30648360155573046,0.008395814684143826,0.02230639238687189,0.03938857838332637
Gene 87,Gene 34,0.5082481870916497,0.019750562485768945,0.024399911524407417,0.026669829716070702
Gene 88,Gene 34,0.3049634853812417,0.013140981965193557,0.01973760417973241,0.07874109714383229
Gene 89,Gene 34,0.8580387390745049,0.0181918993672412,0.048292679400734756,0.11738406238462731
Gene 90,Gene 34,0.2784409193469889,0.002377845550154283,0.016644543224785015,0.0901556089455535
Gene 91,Gene 34,0.9631586555861955,0.019018928017243603,0.060001263494206925,0.15199017027025197
Gene 92,Gene 34,0.12208081520252817,0.00933567340394208,0.021597838233326234,0.0125902121519336
Gene 93,Gene 34,0.34690069967791154,0.00777428375488713,0.01146558692996199,0.04847941341416359
Gene 94,Gene 34,0.028880201198765776,0.008275233165525376,0.021044000352714365,0.18293634949004556
Gene 95,Gene 34,0.32077291911533473,0.012947909245440047,0.013078771664785598,0.00890310627633489
Gene 96,Gene 34,0.3422325476910506,0.01090228001807535,0.01405660228380098,0.08863291854156378
Gene 97,Gene 34,0.7223019525831232,0.02315369156220358,0.04052316194534123,0.04038389418179726
Gene 98,Gene 34,0.509159025715379,0.015142898797333045,0.03266508572478484,0.060402709695255054
Gene 99,Gene 34,0.056849245576286025,0.015467110517462131,0.005789395367307909,0.018715497698051822
Gene 100,Gene 34,0.74921071050494,0.002178351164504206,0.05160932827840926,0.04836533105586651
Gene 36,Gene 35,0.37983994938780674,0.0039103378106747425,0.010173053886590663,0.011622313273589594
Gene 37,Gene 35,0.7499288335317474,0.015572175264286446,0.03216615099998342,0.07983404029937059
Gene 38,Gene 35,0.0877421279233071,0.012089478289723305,0.007074640164168392,0.012544232147215287
Gene 39,Gene 35,0.36110464406815385,0.02092918403152218,0.0035711660837137445,0.010922175269523153
Gene 40,Gene 35,0.06382546669333468,0.013894964159486036,0.025764557052233024,0.09956417066044493
Gene 41,Gene 35,0.2629437685367162,3.5809044656366553e-4,0.0037838531621313455,0.01794360990057311
Gene 42,Gene 35,0.697176767491161,0.01810949406735401,0.02457579967858036,0.06323997133529474
Gene 43,Gene 35,0.2853281579576797,0.02302816587577069,4.668832358468221e-4,0.0019804157424031486
Gene 44,Gene 35,0.12546442344150352,0.005935488561097,0.013893318200847448,0.06966215571217288
Gene 45,Gene 35,0.314504868264074,0.019743253001895424,0.005825478865813137,0.056116792832370144
Gene 46,Gene 35,0.637749431797646,0.010633213125405709,0.036038311979606434,0.14246945842918196
Gene 47,Gene 35,0.4752649339439422,0.006918340838762833,0.015721028118896665,0.01996971108513946
Gene 48,Gene 35,0.11621493150622751,0.015271023651969143,0.0028402904715299,0.029348243629815036
Gene 49,Gene 35,0.7427102782957045,0.019395821909136832,0.0259858448884819,1.6284229312122454e-4
Gene 50,Gene 35,0.14437534038225963,0.0018906652720691612,0.005959208098674004,0.028505256700064718
Gene 51,Gene 35,0.4907588780387432,0.006376965030357222,0.018467148174244892,0.06846384777758725
Gene 52,Gene 35,0.03332793437946043,0.016458674858573028,0.01072164355422357,0.0250558483869271
Gene 53,Gene 35,0.5109375411126692,0.008620710158812547,0.021441231597905692,0.001633695062749913
Gene 54,Gene 35,0.6003976358774374,0.015475492156091203,0.018698549460075542,0.012148426737443346
Gene 55,Gene 35,0.10400715815653445,0.001037082141229682,0.012442100836413915,0.047483172729657665
Gene 56,Gene 35,0.8219630356278544,0.02066215679304583,0.03231247709526007,0.07490871257499265
Gene 57,Gene 35,0.12041162013309066,0.013575328560103794,0.014829992136011539,0.06907030972066917
Gene 58,Gene 35,0.35224017218294573,0.016171883112358943,0.003680177916451393,0.00707216616680343
Gene 59,Gene 35,0.37667295088409836,0.012798395014630017,0.009155797223880689,0.0765820845574157
Gene 60,Gene 35,0.5340900230822547,0.01658179917774458,0.010030401392854892,0.04588745847865848
Gene 61,Gene 35,0.5638388577345507,0.016483091708874048,0.01664145817572873,0.11569888415917058
Gene 62,Gene 35,0.07012775997006937,0.015539673056194313,0.012436136417817174,0.011767756416901184
Gene 63,Gene 35,0.33831822136678474,0.021452272158684407,0.006174480603012348,0.021807382148176055
Gene 64,Gene 35,0.8211226083327156,0.01656874061951322,0.034350652292693726,0.013936217301717088
Gene 65,Gene 35,0.14684715198053552,0.002893414155529526,0.0046806168745145895,0.07771761646286815
Gene 66,Gene 35,0.70196768046807545,0.020014643794123335,0.032135074574615015,0.07763716996560407
Gene 67,Gene 35,0.09030281377156146,0.01033108798331092,0.010011138419830453,0.029225049522851886
Gene 68,Gene 35,0.2059201124256557,0.010024201523799493,0.004070166560369455,0.0210196405508641
Gene 69,Gene 35,0.26240187836397405,0.02312604977067359,0.003167831651898641,0.014930225826209346
Gene 70,Gene 35,0.25068298297824854,0.0015777743172523057,0.0048972736513683175,0.046677439130561396
Gene 71,Gene 35,0.022191468269146773,8.261761334273443e-4,0.013497310638518284,0.01485168356443519
Gene 72,Gene 35,0.25467992650834165,0.01946100517770056,0.007999117228572309,0.08507062885591551
Gene 73,Gene 35,0.8988863294134658,0.02180885461281152,0.03922686762526284,0.09574663156866003
Gene 74,Gene 35,0.4252906667504962,0.009520106251203836,0.02586180834288808,0.09115135813970837
Gene 75,Gene 35,0.6767066484796851,0.025900892087638325,0.017894391296463648,0.018562202609178197
Gene 76,Gene 35,0.2504378840236332,0.009701662421792288,0.005911921594141105,0.02662476703718818
Gene 77,Gene 35,0.11316374308767306,0.00701809634847095,0.012139795969217954,0.02182425014128074
Gene 78,Gene 35,0.931664404714883,0.017361917475344782,0.04608724189105409,0.09654758014144511
Gene 79,Gene 35,0.48346020457530275,0.007134460394090462,0.015863213819947982,2.8022290216741944e-4
Gene 80,Gene 35,0.3166527333268761,0.0023858123455044664,0.012055081017581232,0.004081270760335004
Gene 81,Gene 35,0.8791444011456797,0.023895600423423393,0.03976820816983419,0.033006081155495685
Gene 82,Gene 35,0.599330108111456,0.02505280683892914,0.012921142789658467,0.025202652125951346
Gene 83,Gene 35,0.043159952232303844,0.017678856685894966,0.020067831690403805,0.05317311876609933
Gene 84,Gene 35,0.16826040685099555,0.012140375926156735,0.009331488235843816,0.015048423746304905
Gene 85,Gene 35,0.6063339410803653,0.025930586477498206,0.013364667751778834,0.017883849774089945
Gene 86,Gene 35,0.051867015743284915,4.0280166604427306e-4,0.008493999464070139,0.04577699948523671
Gene 87,Gene 35,0.3309073457097005,0.014959593753289608,0.017171825607580342,0.04334987340348594
Gene 88,Gene 35,0.004606217267146847,0.006143735722186836,0.007214610473385826,0.06849043230338459
Gene 89,Gene 35,0.949513269044353,0.021097113940690977,0.046565166060849095,0.11669814615857632
Gene 90,Gene 35,0.5317799740647399,0.0102357825197078,0.01199795979495209,0.05449939276698378
Gene 91,Gene 35,0.8924207422363398,0.019160851510387315,0.0498212831743687,0.0778472442840958
Gene 92,Gene 35,0.21359591138460027,0.01597954391917366,0.012955954678924185,0.07303471914663401
Gene 93,Gene 35,0.6141352189840527,0.013955855035055753,0.02192059532198974,0.024856803038382634
Gene 94,Gene 35,0.35439696246244584,0.01481894531650679,0.0020727699643764827,0.06659854770940495
Gene 95,Gene 35,0.21560075201391363,0.009358959517006191,0.012435816654465314,0.03131947640114073
Gene 96,Gene 35,0.4070418281107043,0.014032941733565856,0.004000131244546911,0.09737913174355114
Gene 97,Gene 35,0.5918642246135629,0.01983812623514892,0.03368340139432999,0.022831159527519077
Gene 98,Gene 35,0.20519491662528025,0.007896937350764518,0.022309041825496867,0.004920254547302315
Gene 99,Gene 35,0.14694224133841138,0.008829790819377322,0.009577605147222973,0.023561155566599424
Gene 100,Gene 35,0.7744625616916846,0.00551657284332698,0.044649557814092564,0.06237170708767628
Gene 37,Gene 36,0.3517586733301367,0.002587412773893321,0.00829610347654091,0.006565087683020834
Gene 38,Gene 36,0.781089623445424,0.024175895390293602,0.028382003262491542,0.08761026064541894
Gene 39,Gene 36,0.3169339506665289,0.008122411539238854,0.004191402637313107,0.04938939345557056
Gene 40,Gene 36,0.021620614478224637,8.432344791371423e-5,0.011954250659583424,0.005089431249871618
Gene 41,Gene 36,0.8987556991695074,0.02437300814999602,0.02611800338898644,0.0880222444536472
Gene 42,Gene 36,0.5175660381469792,0.007484491378327695,0.017003844072452978,0.08045671179121956
Gene 43,Gene 36,0.0438279517091527,0.002288087117864058,0.011727702731212587,0.021704501056379947
Gene 44,Gene 36,0.09152298189482291,9.604722388320637e-4,0.006936373028028931,0.04129278870265289
Gene 45,Gene 36,0.12791640049567582,0.009458091687654522,0.008097297118885191,0.0351299645955445
Gene 46,Gene 36,0.2519720006280834,0.001425153468421438,0.006895296408148029,0.004304865373461178
Gene 47,Gene 36,0.8446661192746948,0.023896913621802553,0.017178924965452157,0.07033935066074892
Gene 48,Gene 36,0.12876120327155163,0.0028742833617815566,0.006039580057127436,0.014898778544231543
Gene 49,Gene 36,0.6880053696891,0.014352433006320942,0.022360661779117677,0.07880196914503565
Gene 50,Gene 36,0.8677165922427679,0.025710765199776605,0.021303668547018886,0.03280454363354629
Gene 51,Gene 36,0.8791087084668281,0.02428534634800371,0.020950881863819878,0.019395483415431066
Gene 52,Gene 36,0.3809066785330353,0.014556365755406246,0.008870703153164157,0.0038275295805020593
Gene 53,Gene 36,0.4831966409794965,0.011982648433529974,0.016803615910955676,0.045865374281558284
Gene 54,Gene 36,0.5762830744060264,0.014492840138912614,0.012093631435550891,0.01417922100107502
Gene 55,Gene 36,0.37830707177505735,0.010524071433321004,0.004883010747736808,0.017871425450219323
Gene 56,Gene 36,0.6653944050591682,0.013085442682179312,0.01760219056999895,0.015021474487341778
Gene 57,Gene 36,0.5834047965481426,0.017593781225375596,0.020567774734056167,0.010872001058702967
Gene 58,Gene 36,0.6823264491801673,0.01676866975434945,0.010736073506898296,0.036133199119640386
Gene 59,Gene 36,0.7797106681800979,0.019388583007687893,0.029124082310414905,8.339680853264122e-4
Gene 60,Gene 36,0.5994163580641193,0.011747740588520541,0.012850643859022511,0.027155046991022207
Gene 61,Gene 36,0.09329456920826375,0.005377933169745198,0.01600403593720489,0.13948947804778933
Gene 62,Gene 36,0.1899626025130917,0.006881319738409842,0.001145459949707167,0.0318825483781045
Gene 63,Gene 36,0.4436169425182668,0.00999045045272299,0.0020443295955529612,0.007616377228365991
Gene 64,Gene 36,0.707533880670111,0.014430209088800798,0.017625206943105078,0.02954531666995982
Gene 65,Gene 36,0.6609575062936162,0.017614235167039097,0.019661116555192856,0.021795040960270483
Gene 66,Gene 36,0.16440825131227474,4.197279669422311e-5,0.005929778762220257,0.02556308883352965
Gene 67,Gene 36,0.0747769252575168,0.00133301522909734,0.008597213574312267,0.07239337576453182
Gene 68,Gene 36,0.7591330644392253,0.019040345406625414,0.023457334147548893,0.010635874307276956
Gene 69,Gene 36,0.32877546590413553,0.013599152415012337,0.016360220479545766,0.005774827015376975
Gene 70,Gene 36,0.8968286649854244,0.025840939142885926,0.023103227838303843,0.07251698626515198
Gene 71,Gene 36,0.7911716367910769,0.025137649075328002,0.011225422347784213,0.06184478923273874
Gene 72,Gene 36,0.43985246513790843,0.01579635116952602,0.01566829056414902,0.007272459096892581
Gene 73,Gene 36,0.45093831998279144,0.006093769753253411,0.010915667067298827,2.1847287394445895e-4
Gene 74,Gene 36,0.33033750976416304,0.01632249364016993,0.00851419748308322,0.04195939302090684
Gene 75,Gene 36,0.49433951227818246,0.0089831901056106455,0.007842437113662008,0.0015490335018720166
Gene 76,Gene 36,0.8350628680682276,0.023870041829492105,0.016349403036684074,0.04485427903282544
Gene 77,Gene 36,0.820872403957574,0.024207356648807243,0.019002808933290927,0.014743099226832215
Gene 78,Gene 36,0.32974830196410937,0.0031230451237124553,0.008545255186954908,5.736469583722444e-4
Gene 79,Gene 36,0.8407463269168679,0.02131330524861035,0.019484153695224854,0.0015581314313740835
Gene 80,Gene 36,0.8759838735386359,0.023076084347517192,0.027974996984326553,0.11241165584719681
Gene 81,Gene 36,0.19904535949469032,0.0018630321169989614,0.00661180807069633,0.05419489385312853
Gene 82,Gene 36,0.4047395368884082,0.006748682779991977,6.658111348721954e-4,0.0011509619725676508
Gene 83,Gene 36,0.2694736894573979,0.008633969817365155,0.01917737404469791,0.0895050450225146
Gene 84,Gene 36,0.3037259916615919,0.002943821306398259,0.021313653836288114,0.06804206176347041
Gene 85,Gene 36,0.36837615777561855,0.005130965690594702,0.0012239934212880908,0.027746345331445488
Gene 86,Gene 36,0.8488834756737226,0.02602735726689121,0.02301517414129854,0.017917144256021745
Gene 87,Gene 36,0.5205423420403517,0.01850644808705177,0.016319291402103066,0.015719439898174595
Gene 88,Gene 36,0.6923374707978271,0.020917588021248917,0.014424424513021743,0.029499795114418075
Gene 89,Gene 36,0.27919175072149305,0.0014473498307381438,0.0042095811255958866,0.030046091414746304
Gene 90,Gene 36,0.7557733203123282,0.020053977551598386,0.006656444752894606,0.07227801424159098
Gene 91,Gene 36,0.024702165549644443,0.006341703354566413,0.0028456201305122933,0.02233196133407804
Gene 92,Gene 36,0.5838700358417074,0.015729809571805003,0.0043472986338512045,0.0232835221978869
Gene 93,Gene 36,0.6363098376200147,0.016022432028772446,0.0121154492459362,0.0037198853248008794
Gene 94,Gene 36,0.6136576812251896,0.01733247469599975,0.0051689914025965025,0.13670667353415783
Gene 95,Gene 36,0.4369546329778452,0.018765089304302405,0.011385465350056445,0.015840966942687072
Gene 96,Gene 36,0.27656855130810776,8.534800936103445e-4,0.013856151861843281,0.020224295036613722
Gene 97,Gene 36,0.33075234376277596,0.01555922055249596,0.00783116954334977,0.01822409182609873
Gene 98,Gene 36,0.7608695795442028,0.024970775828421832,0.020478541526180137,0.024351669962119585
Gene 99,Gene 36,0.8086093598669847,0.024088163338955974,0.031996734995993564,0.06850052986311678
Gene 100,Gene 36,0.4461125055763141,0.008570127952614002,0.013044955531288078,0.0026663841790384776
Gene 38,Gene 37,0.026055781548495912,0.016272991220464876,0.0013747257392324494,0.0018108672917500216
Gene 39,Gene 37,0.06933157548811306,0.006310476694536032,0.010545259143282842,0.05886738564441114
Gene 40,Gene 37,0.25634692569741135,0.023550789234908706,0.0012910102205606058,0.05976104348574147
Gene 41,Gene 37,0.3829541863492404,0.011429952970380353,0.008220450749370861,0.06583209613377428
Gene 42,Gene 37,0.7746499955841979,0.028237026390599516,0.028608611856037185,0.03689833079903698
Gene 43,Gene 37,0.03013553148705529,0.005209422794662395,0.0212067652600036,0.05906723093066898
Gene 44,Gene 37,0.5203723347405994,0.0254252413671966,0.03911413269109664,0.07685671862350615
Gene 45,Gene 37,0.5594023629686291,0.03694864589548979,0.01972355049932979,0.0070264861266483535
Gene 46,Gene 37,0.7644172461409591,0.02770316129468139,0.03817307606845648,0.11816140266163988
Gene 47,Gene 37,0.3052430055392053,0.0034472351572121104,0.00569584992329826,0.04440488371690418
Gene 48,Gene 37,0.32161721211164607,0.016076221927851984,0.031037979080069125,0.10010563451018431
Gene 49,Gene 37,0.4481365571390984,0.006323767104506876,0.0016562905122848928,0.14135929034267963
Gene 50,Gene 37,0.13701359189665563,0.0012292124170685719,0.00748156505887135,0.014331264491270004
Gene 51,Gene 37,0.32113170890682935,4.855547304979972e-4,0.0031908252930103066,0.02360322575650402
Gene 52,Gene 37,0.006112965450653135,0.01119571258405366,0.013706185395191408,0.07294809559062626
Gene 53,Gene 37,0.008959960869656572,0.020108486773496085,0.013864503562839692,0.07850905670553365
Gene 54,Gene 37,0.2569863907556911,0.006971995871865716,5.150734474958477e-4,0.021372838128102478
Gene 55,Gene 37,0.33196808074654927,0.0224571676920311,0.01667757892308846,0.07701509172200975
Gene 56,Gene 37,0.6961596860939285,0.01668063415784267,0.023172988610035153,0.041245006075473364
Gene 57,Gene 37,0.08309102462230315,0.007933060024547904,0.008436870341692538,0.025895688635514173
Gene 58,Gene 37,0.49184915043324157,0.021812294388510834,0.0051738120345604325,0.025595302199713975
Gene 59,Gene 37,0.31580748830359534,0.009116687292572251,0.005072824771477433,0.08644728004992178
Gene 60,Gene 37,0.7576019769081902,0.030814811019697963,0.027761961881145134,0.06617575059359565
Gene 61,Gene 37,0.6090499082946423,0.023607056454554985,0.023382531570488974,0.1211275322990961
Gene 62,Gene 37,0.16784694841002698,0.009189344740259568,0.023115270660689538,0.09476245097761388
Gene 63,Gene 37,0.3977697972813408,0.0182825326598547,7.238900668700247e-5,0.044575909146501794
Gene 64,Gene 37,0.7472982577845179,0.02034032920548326,0.02510153580925847,0.014017548400166491
Gene 65,Gene 37,0.12146465052593047,0.0011475578864391573,0.002926360985051828,0.032594641644444915
Gene 66,Gene 37,0.2380079442789498,0.0031884767090837023,0.0019091253278372216,0.0517635936643809
Gene 67,Gene 37,0.3802586382853358,0.01766110190102467,0.025745675250017357,0.008957240096719464
