 , ,Method 1 _pval,Method 2 _pval,Method 3 _pval,Method 4 _pval
Gene 95,Gene 3,0.4899045233284396,0.008000031911040262,0.12092970093505562,0.5170593181348493
Gene 96,Gene 3,0.7772291324580816,0.16421535824623001,0.31090451901588745,0.019038616426560795
Gene 97,Gene 3,0.6173186502986576,0.0326437793318779,0.42092295899175425,0.14217318836630088
Gene 98,Gene 3,0.5131063731432257,0.022917838674224367,0.2664257847307223,0.07568278773849757
Gene 99,Gene 3,0.22630377032410975,0.015869523894089133,7.300986561986633e-7,6.860632012637424e-4
Gene 100,Gene 3,0.4112758503199787,0.7658353791287789,7.001691113754926e-4,0.7761269226026695
Gene 5,Gene 4,0.5111536643055452,0.16276383770544722,0.33416368926439644,0.7826315590140887
Gene 6,Gene 4,0.28474451584145255,0.04912903676998304,0.06344363488304161,0.4184164793842313
Gene 7,Gene 4,0.39272394227450724,0.2805602375640208,0.048300012977239515,0.2039363235923215
Gene 8,Gene 4,0.30859414460884693,0.0707595358416655,0.31460078555055504,0.9115061979334886
Gene 9,Gene 4,0.3005913164202403,0.07920136925721044,0.2175151773024504,0.5799384281189206
Gene 10,Gene 4,0.43955421502132475,0.12791112717086994,0.10085978955419228,0.7269501746741964
Gene 11,Gene 4,0.7244565000557301,0.46181510986177177,0.5463196517902125,0.6450503512061099
Gene 12,Gene 4,0.42596173855841846,0.24391849006049315,0.4662995229594564,0.26219985293227754
Gene 13,Gene 4,0.6719494311169472,0.7375985228789399,0.004230121908164186,0.07354244195361481
Gene 14,Gene 4,0.25809172465888897,0.05445175675126701,4.5417297672623036e-4,0.8334408218038627
Gene 15,Gene 4,0.44421521815149356,0.46215271680659287,0.0022791575763303484,0.2684143212091743
Gene 16,Gene 4,0.9311530047816112,0.879315067288027,0.5757006405711151,0.34717506800184705
Gene 17,Gene 4,0.23090724163107512,0.04784978824712849,0.06266426492545851,0.07157331497089592
Gene 18,Gene 4,0.29980361046313986,0.07239058744574245,0.009350819578789915,0.9899038149148651
Gene 19,Gene 4,0.32187995162850536,0.10439564568338877,0.10518354813205621,0.23300113383432342
Gene 20,Gene 4,0.3292093158102869,0.054376382342495644,0.15234033259783852,0.9940932795204109
Gene 21,Gene 4,0.44685166722143865,0.10334644637219426,0.7188434775316064,0.549415154734904
Gene 22,Gene 4,0.28298888615309714,0.0469713028448695,0.023587284704350564,0.338940652199325
Gene 23,Gene 4,0.2835579015025629,0.12484289329146936,0.1849567224786426,0.0832220844025291
Gene 24,Gene 4,0.47055455114719846,0.10870202518247485,0.7280273766060785,0.018691182165943232
Gene 25,Gene 4,0.4868662235517591,0.15319254182975328,0.22158915885021901,0.331059426124648
Gene 26,Gene 4,0.29587404736390366,0.04974520072437438,0.27601763703894644,0.38052302884049904
Gene 27,Gene 4,0.4432669035676824,0.5134531506173285,5.800508541864424e-5,0.24185813682600776
Gene 28,Gene 4,0.8836872075362003,0.9016040718777996,0.9616137867043708,0.8128337581610356
Gene 29,Gene 4,0.25852820388206466,0.06512501258206149,2.7413379137364302e-5,0.0012086869198917327
Gene 30,Gene 4,0.6478786389710975,0.2663356508000865,0.470504215501673,0.03698830927267016
Gene 31,Gene 4,0.5208229895353773,0.15112053488807842,0.9164728465874283,0.508180372886966
Gene 32,Gene 4,0.6879167050758974,0.39009102493713876,0.7447703415315816,0.4416855866843612
Gene 33,Gene 4,0.9553436883667576,0.8153198368454775,0.12440508079546753,0.9900553498233913
Gene 34,Gene 4,0.5905617704344936,0.7522449825618567,0.06367202719198195,0.06653647408118668
Gene 35,Gene 4,0.34083943045142173,0.2869848281083005,0.004889576888960523,0.407836923717648
Gene 36,Gene 4,0.2300374342300624,0.05688184476670588,0.0026638731378996194,0.001536355848515747
Gene 37,Gene 4,0.4067090432146332,0.32095516848016215,0.027219102281423213,0.7417857985469813
Gene 38,Gene 4,0.43270237416758484,0.2848444535976724,0.07150364352698202,0.3226702901324643
Gene 39,Gene 4,0.6042278985318164,0.23268541060112846,0.48490644220955836,0.9057217207018529
Gene 40,Gene 4,0.9893237280177665,0.506192039768151,0.015334923553005364,0.35615500491077157
Gene 41,Gene 4,0.28609496613801744,0.08290113272536037,0.02374643862450876,0.04366839943038303
Gene 42,Gene 4,0.35639640151383944,0.17115148269583758,0.08783707366367133,0.009991651678483482
Gene 43,Gene 4,0.932652144499738,0.5020955995850522,0.123579295781171,0.02834533892556701
Gene 44,Gene 4,0.8604263601911768,0.9751906632575287,0.7423977519879503,0.026643550784016812
Gene 45,Gene 4,0.9395214608035818,0.7233622261500718,0.615376633607871,0.0065580461074377094
Gene 46,Gene 4,0.40644297266782514,0.4873313399666228,2.6677460240875916e-010,7.224607609934708e-7
Gene 47,Gene 4,0.27796609547349127,0.0705793231373184,0.2662679885842034,0.24417720157481737
Gene 48,Gene 4,0.9749828008826089,0.8657128656753543,0.2928150615133749,0.0781179228633413
Gene 49,Gene 4,0.28647197133128643,0.0916267520775862,0.0640853464008293,0.16573291730637063
Gene 50,Gene 4,0.3798323004768833,0.07726084093802621,0.8587370983610625,0.4647829939567696
Gene 51,Gene 4,0.24865735554131874,0.06592811172220725,0.025300383029054574,0.059575411391726396
Gene 52,Gene 4,0.6474862911427999,0.7535092981382794,0.002416522585583447,0.04556258072193753
Gene 53,Gene 4,0.5085806573968754,0.34031433387680665,0.7800828096996777,0.4182381527758998
Gene 54,Gene 4,0.40142930791799936,0.1458686252764414,0.9039538895031571,0.6362801244174328
Gene 55,Gene 4,0.772896637645186,0.3955732443894697,0.22382381090827375,0.7689642391658116
Gene 56,Gene 4,0.23734480270919756,0.08371668465738047,0.0011068956242574757,0.2382263622410008
Gene 57,Gene 4,0.46290114502365576,0.5178785361156446,2.720597013243786e-4,0.5135943935954796
Gene 58,Gene 4,0.3770767770440244,0.06436850305102326,0.8464466921649916,0.13509993929084008
Gene 59,Gene 4,0.33704547371012783,0.07104572976418155,0.13642546219870133,0.7884342946830616
Gene 60,Gene 4,0.2926770176493181,0.10844529269626224,1.943572363292123e-4,0.08239661773261209
Gene 61,Gene 4,0.7557358428869363,0.6695795842659464,0.2554656253439147,0.29117698575443685
Gene 62,Gene 4,0.7878702943442777,0.3741878131709173,0.5488387488181281,0.6472115745785123
Gene 63,Gene 4,0.49182755496474906,0.12253946285442185,0.5643272402409791,0.4502752731265409
Gene 64,Gene 4,0.2108373865602351,0.08702949576776553,1.8131327646875306e-4,0.0743851914954563
Gene 65,Gene 4,0.3414858299420793,0.203055879945937,7.011635716480669e-11,8.731896761204894e-9
Gene 66,Gene 4,0.6503038748973431,0.49470353932821576,0.8344782471898526,0.25488720047348146
Gene 67,Gene 4,0.9432147125752004,0.7929029201938016,0.49603052516480695,0.6470116944605042
Gene 68,Gene 4,0.33142891449133094,0.08427454242667909,4.7191455593398324e-4,0.7458594576515882
Gene 69,Gene 4,0.9341271780834366,0.9580872967538452,0.49591092526144287,0.11383153051184847
Gene 70,Gene 4,0.3361341803100162,0.0745427200578328,0.5658118587240657,0.0010717155240353993
Gene 71,Gene 4,0.44659371924611047,0.09836768555665532,0.34746927958162965,0.0025113803377563304
Gene 72,Gene 4,0.6964360630954638,0.7356065708900081,0.009410216782942626,0.2193950370390012
Gene 73,Gene 4,0.3507707201934316,0.18097803134799983,0.12409761432567823,0.03152787307044491
Gene 74,Gene 4,0.9229917552756473,0.6212340053620726,0.7205181853968043,0.6404569697102966
Gene 75,Gene 4,0.3655168395735624,0.10184937143706319,0.12126577316951215,0.31760242096543
Gene 76,Gene 4,0.3050676957197638,0.05114676668779139,0.06241584130880806,0.02809264359411512
Gene 77,Gene 4,0.34733266933526474,0.06778990174263289,0.03036322076245246,0.0691972204427731
Gene 78,Gene 4,0.37350291652527057,0.357322884820223,0.006040164173398255,0.08942332861093161
Gene 79,Gene 4,0.2806977894922391,0.06923006518772667,0.417782919829361,0.23166629952790152
Gene 80,Gene 4,0.27437998465606284,0.1208734904925588,0.001787706867939498,0.40271266564873565
Gene 81,Gene 4,0.4873619233496902,0.3904376955561526,0.07665320045249491,0.03089691117037341
Gene 82,Gene 4,0.43237571391338103,0.12740820637738826,0.3779631449768406,0.34811491728486077
Gene 83,Gene 4,0.8539634108415641,0.8829269850608308,0.6224504928353309,0.8475107696520721
Gene 84,Gene 4,0.6182630115253658,0.4132918467995983,0.003975699692147172,0.00567655389936661
Gene 85,Gene 4,0.44656382833027175,0.1453967492204984,0.2697580991064439,0.8205090421233308
Gene 86,Gene 4,0.4142280345935663,0.09606470133790257,0.6475518216208072,0.5689718409535289
Gene 87,Gene 4,0.6500619486580179,0.513442701712346,0.0010939388788113735,0.32283735361855403
Gene 88,Gene 4,0.41833913286069335,0.20773729287031806,0.003917263016771866,0.9524756576985254
Gene 89,Gene 4,0.4028714410344856,0.32391972301204275,0.0291722844121467,0.23962751384057324
Gene 90,Gene 4,0.29537915267782,0.07353600582175357,0.7617245721256594,0.37359674483670124
Gene 91,Gene 4,0.6060583656738592,0.7111805827148374,0.09677490999459648,0.12812214354007612
Gene 92,Gene 4,0.46448266039316444,0.08903252830436403,0.9648418906752576,0.5593017051129101
Gene 93,Gene 4,0.3737624677767881,0.1169884519858897,0.5928373886558744,0.25790445757859426
Gene 94,Gene 4,0.41595038342733703,0.08956987483444845,0.7195923217268203,0.3640962112524213
Gene 95,Gene 4,0.7741313832733794,0.521625039106602,0.7126387249450428,0.8063451058166591
Gene 96,Gene 4,0.5290269488006905,0.4161376544251998,0.004877767610198314,0.2085383056783625
Gene 97,Gene 4,0.955566427254108,0.7689564786535394,0.06742278687485403,0.011755698414076754
Gene 98,Gene 4,0.556537938985431,0.18086502481521638,0.7829263212584567,0.4317435230906004
Gene 99,Gene 4,0.4326655811411384,0.2433288524069943,0.23908446591739718,0.3790072068698467
Gene 100,Gene 4,0.38922935697468874,0.4389007174792052,0.029791077874973926,0.29172745707536274
Gene 6,Gene 5,0.4052250961162214,0.20849128397298888,0.17465576793646975,0.4912624945043831
Gene 7,Gene 5,0.9927744020186982,0.42363023514611653,0.26711968139629794,0.035547124117020656
Gene 8,Gene 5,0.3877539212761545,0.23089937655322257,0.054656422203029464,0.020301061878935878
Gene 9,Gene 5,0.5611455908548022,0.747262960213295,0.8893427352459313,0.6394068161990534
Gene 10,Gene 5,0.2739777998224373,0.0038030035641734017,0.018712753330737852,0.8789538437937305
Gene 11,Gene 5,0.3315670294964159,3.3200041661718416e-4,5.797231996473862e-5,0.6516389016181381
Gene 12,Gene 5,0.27515996052135083,0.0011854309310554978,2.4226801937765607e-4,0.09087879946784994
Gene 13,Gene 5,0.564074632418526,0.007825837413635073,9.99875684670748e-6,3.156553860961253e-6
Gene 14,Gene 5,0.5227179687471302,0.5586842986309177,0.9738650103431385,0.6517129592902506
Gene 15,Gene 5,0.3475570169576767,2.564819778829719e-4,0.025796337031045224,0.7439627448635784
Gene 16,Gene 5,0.35612795074316805,2.8974636478507065e-4,3.3119571148931826e-5,0.06306933027434636
Gene 17,Gene 5,0.5063296818942491,0.5457715649111723,0.5877134535067245,0.7118934895114897
Gene 18,Gene 5,0.589076538976745,0.6670104686268072,0.9704362670727762,0.6208762719116858
Gene 19,Gene 5,0.8547024644263375,0.3088530035829631,0.22222508828558762,0.2960526518335267
Gene 20,Gene 5,0.35469437625038713,0.1406752432216567,0.08238163591118841,0.0946714110072111
Gene 21,Gene 5,0.19906998143358656,0.0010522511360986364,4.854996431258307e-5,0.5492401987274222
Gene 22,Gene 5,0.4138337799229841,0.2938089922235443,0.27265428853003826,0.3285247518936687
Gene 23,Gene 5,0.7695979817775158,0.8534754966759142,0.4307832247080694,0.7557446322349697
Gene 24,Gene 5,0.638448645571849,0.8501608211074541,0.5192055672213531,0.42643006663473493
Gene 25,Gene 5,0.5848206193414085,0.4606124033350423,0.33419250549859214,0.19747112403439004
Gene 26,Gene 5,0.30372421629728685,0.05950989744870783,0.04238480830312685,0.7824348828583827
Gene 27,Gene 5,0.5133539716697397,0.00636931606263591,0.715813752230487,0.20305605371357016
Gene 28,Gene 5,0.8615838950822268,0.6235121357147728,0.8885814374204499,0.0548886891150997
Gene 29,Gene 5,0.3501987201963994,0.06307157610119152,0.2988594717224311,0.027672366874641696
Gene 30,Gene 5,0.24848688951558362,3.5601141938723657e-4,5.374072801656027e-6,0.044393145518193844
Gene 31,Gene 5,0.21836564354247212,0.0014504048780137335,1.405788398003427e-4,0.08165693890283232
Gene 32,Gene 5,0.867959442882976,0.963585520883228,0.8016393872672545,0.048006652431790586
Gene 33,Gene 5,0.9286148286782203,0.9347514587398287,0.33806002905081667,0.05289260158043452
Gene 34,Gene 5,0.8691977852962223,0.45852923788240263,0.6904590735008485,1.3567340431408503e-4
Gene 35,Gene 5,0.6162893055465364,0.20001170462542395,0.9722972508692711,0.09293002793467897
Gene 36,Gene 5,0.518941145063406,0.36596006200597775,0.8125649677988362,0.2674006457953171
Gene 37,Gene 5,0.3242407760429522,7.479320800221068e-4,0.014099496473140016,0.820174160907337
Gene 38,Gene 5,0.9818607441586311,0.5376630694792333,0.293063216469144,0.10108130257847536
Gene 39,Gene 5,0.9638672966619517,0.10178830415167939,0.06623517374926124,0.5356686909259571
Gene 40,Gene 5,0.3925273538084675,0.044879677561695086,0.002997906597433264,0.07386386759009844
Gene 41,Gene 5,0.39714249425179693,0.03876169935445506,0.10984024899923273,0.025142624742655162
Gene 42,Gene 5,0.328636263155923,0.004348208728064851,0.043416367468587236,0.13487802695148532
Gene 43,Gene 5,0.8262857728951689,0.4879475680590659,0.9378216683730092,0.9135268403149848
Gene 44,Gene 5,0.4177394122026199,4.766711358763498e-4,1.253297532421982e-8,1.3316237001959053e-11
Gene 45,Gene 5,0.3694901951617957,0.0015356034284783604,4.2182954861047506e-4,6.791682270972377e-4
Gene 46,Gene 5,0.48757666223264007,0.002307525086549189,0.9355902480070166,0.3208681343453863
Gene 47,Gene 5,0.6016931029636128,0.9882932049529831,0.5979986869463005,0.24998370901236333
Gene 48,Gene 5,0.5689662475204822,0.0035616368678830224,1.890184021144936e-4,0.27383738665501767
Gene 49,Gene 5,0.5716940051975068,0.7454230339490082,0.9884888399933593,0.32978468883740497
Gene 50,Gene 5,0.5098125509711542,0.665596057527186,0.07050316781381172,0.0755290738536134
Gene 51,Gene 5,0.5733082852174691,0.7057541839748829,0.7988538012719026,0.43531408278526795
Gene 52,Gene 5,0.9333764539840101,0.9623799616934716,0.6970451001997753,0.11896047329200932
Gene 53,Gene 5,0.8112446777524231,0.020348408638218407,0.008561656051980115,0.02605199602657815
Gene 54,Gene 5,0.7978530778173529,0.2788685991099338,0.5398715053036491,0.381408016398022
Gene 55,Gene 5,0.35575997909849066,0.0034346352279717163,3.063201891173595e-4,0.52896857761908
Gene 56,Gene 5,0.4334211645802464,0.13446178552128796,0.5313670447688037,0.40722224666800777
Gene 57,Gene 5,0.980959044397079,0.744307492693538,0.38465560042386215,0.9470193095609329
Gene 58,Gene 5,0.2528353361216269,0.024135494795391566,0.001886356075840201,0.0024757108122983595
Gene 59,Gene 5,0.47005099422512253,0.31973930732538225,0.7907921606060464,0.15494428851213748
Gene 60,Gene 5,0.2619284631763976,0.0010051135722959348,0.02617691366315933,0.3306802406027085
Gene 61,Gene 5,0.532431420347234,0.04199406682063622,0.016262360032088807,0.5852207722859235
Gene 62,Gene 5,0.9279310116007415,0.06283476543905353,0.06423271112286022,0.14527829816171156
Gene 63,Gene 5,0.3750828217384885,0.17339620478090323,0.06352552634589692,0.17395022933879467
Gene 64,Gene 5,0.3858200156027374,0.02793511449049313,0.3859327159859087,0.913651336535396
Gene 65,Gene 5,0.7676900199816223,0.6323734459536601,0.08021353971604439,0.6109268471406866
Gene 66,Gene 5,0.9857734717433684,0.22958326570636123,0.1204615447743631,0.23511856880023219
Gene 67,Gene 5,0.639515706669525,0.004930922525208548,0.0224873295078849,0.5057830665160223
Gene 68,Gene 5,0.39831775803979474,0.07649211583995541,0.7105198794255605,0.1670253614369448
Gene 69,Gene 5,0.7336847681763257,0.31308678672821877,0.5118527326724638,0.20901566922345305
Gene 70,Gene 5,0.5222856927123616,0.48341687039074555,0.24073882696750015,0.1475242545350539
Gene 71,Gene 5,0.48640638055067464,0.4062970116056457,0.05589604644950996,0.42396585241337315
Gene 72,Gene 5,0.9250469814367779,0.40192875854737853,0.8253117225266251,0.3988200261551871
Gene 73,Gene 5,0.44427574547834525,0.09814394575423147,0.18027533620370528,0.8285230815868703
Gene 74,Gene 5,0.6293991896899089,0.005691806805915078,0.016961107777689,0.31965091033638937
Gene 75,Gene 5,0.4290635541497103,0.2476734594737282,0.32779189322005253,0.21819733072363579
Gene 76,Gene 5,0.45845827971710484,0.5144361704807219,0.3210510199251435,0.10666340382388917
Gene 77,Gene 5,0.598081171101488,0.962286828097636,0.862445525272237,0.8305762816285818
Gene 78,Gene 5,0.718167445326676,0.39536440929827954,0.6761006557955995,0.2468570191546149
Gene 79,Gene 5,0.31183165780502664,0.0178450818675564,0.011704200516228447,0.059028439330460314
Gene 80,Gene 5,0.4563581135758825,0.03332688509269355,0.2736737936480629,0.8512005683920347
Gene 81,Gene 5,0.6130849127381599,0.29228969173139063,0.5364226397594605,3.97780929362046e-5
Gene 82,Gene 5,0.3129905847246808,0.03633434293183879,0.014534129318326094,0.015903121117133434
Gene 83,Gene 5,0.7016008517615493,0.47852977213007786,0.16862710102465028,0.8457349477523468
Gene 84,Gene 5,0.44339347164872,0.01097290523968808,0.348676032940028,0.3546120859576891
Gene 85,Gene 5,0.33011807157119755,0.03161585997158389,0.03798761294685882,0.3196542727309202
Gene 86,Gene 5,0.6556104826325884,0.9429352290327071,0.9463816440130588,0.15523521154416553
Gene 87,Gene 5,0.8835950250083244,0.6418853701976763,0.9872170472256119,0.25667617235619233
Gene 88,Gene 5,0.48866851380334597,0.033286512342934005,0.16135724538202378,0.1863733821126743
Gene 89,Gene 5,0.5752635223013594,0.1824605951632674,0.5313627137784063,0.9824034160736488
Gene 90,Gene 5,0.36290112708548294,0.13452982511847922,0.0026263963040515925,2.577196234199164e-10
Gene 91,Gene 5,0.8135944482144468,0.4670709866577887,0.995033803977929,0.40834599718800924
Gene 92,Gene 5,0.37762993626037367,0.21795941340066882,0.08446460875173889,0.2971891190123648
Gene 93,Gene 5,0.6153184632739888,0.9791163289842719,0.4152993974475141,0.3024049437463314
Gene 94,Gene 5,0.4950995451539999,0.7707951920986427,0.11917651333064239,0.7564822583001365
Gene 95,Gene 5,0.6152213698627305,0.0019416395661748798,0.009247072050806882,0.592730109412654
Gene 96,Gene 5,0.3590323477803705,6.743647990248292e-4,0.04442623920234312,0.7304099503028763
Gene 97,Gene 5,0.8461983331477212,0.6475625865120485,0.07872044048745508,0.12636457708375826
